# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-160.01356141867487,115.0,0.03742939599275821,26.716968667981675,0.0,0.0
 0.06972342277080476,0.01215338920719094,0.17430855692701192,2.5,-160.01356141867487,115.44,0.03742939599275821,26.716968667981675,0.0,0.0
 0.09912186165041836,0.0245628586426117,0.4221132110530579,8.429177315870556,-160.03989951418552,115.88,0.035316655984805184,28.315251603386375,-0.8959011605517018,-30.474446762986652
 0.1220259263013043,0.037225816724228374,0.5528694698793067,5.708866998905856,-160.06526648445367,116.32,0.03339372736174072,29.94574367717042,-1.1075313772829782,-9.239854146285365
 0.14161874416559556,0.05013967174760103,0.6591116761672503,5.422507728282131,-160.0897347940258,116.76,0.031639593490764555,31.605968651016177,-1.2488407610163352,-7.2123052800332195
 0.15912489672981706,0.06330183189818737,0.7518591022385314,5.297990276906144,-160.11337029215463,117.2,0.030036003649366243,33.293377230665634,-1.3501252226678109,-5.785649432673031
 0.1751681537977684,0.07670970526229662,0.8357326263189631,5.22796111320692,-160.13623295902633,117.64,0.028567054642784022,35.005358882967585,-1.4250639240455871,-4.671040366701897
 0.19011649043346238,0.09036069983684197,0.9132116105780761,5.183117436230796,-160.15837755329727,118.08,0.027218845546188395,36.73925105688531,-1.4814085881664818,-3.76929323269009
 0.20420795629756705,0.10425222353807263,0.9858111168275737,5.152019452740615,-160.17985417602256,118.52,0.025979187969964315,38.492350151827075,-1.5240871980533268,-3.028684900380775
 0.2176066949424263,0.11838168420941544,1.0545366280999837,5.129252319491898,-160.20070876324664,118.96,0.02483736291514762,40.261923273268586,-1.5564589904213708,-2.416032824139344
 0.23043132567296865,0.13274648962850435,1.1200950515384878,5.111915096500527,-160.22098351752362,119.4,0.023783918982812298,42.04521553923307,-1.580923045890729,-1.907583616508811
 0.24277071282471102,0.1473440475135458,1.1830050962442005,5.098311928467981,-160.2407172871273,119.84,0.022810498417187113,43.83946293985958,-1.5992503809965448,-1.4852710981864166
 0.25469335721927355,0.1621717655290612,1.2436601751099592,5.087384715879072,-160.25994590013147,120.28,0.021909692674434735,45.64189990518887,-1.6127808871788654,-1.1348578163155925
 0.26625330141885034,0.17722705129109298,1.3023666465953139,5.078439002110748,-160.27870245952806,120.72,0.02107491827909761,47.44976880844248,-1.622547572268638,-0.8448730306267445
 0.27749400885204256,0.1925073123719437,1.35936827567723,5.071000150186139,-160.29701760461657,121.16,0.02030031000615015,49.26033147755091,-1.6293587567654835,-0.6059391312626083
 0.2884510054095741,0.20800995630448535,1.4148625356540407,5.064732811170371,-160.31491974303367,121.60000000000001,0.01958063265840015,51.07087280813661,-1.6338545260193922,-0.4103103647338852
 0.29915373344560187,0.2237323905861055,1.4690118471379359,5.059393390322204,-160.33243525725948,122.04,0.0189112014782353,52.878713240451134,-1.636546697893754,-0.2515407160958761
 0.3096268868701862,0.23967202268230764,1.5219515507894679,5.054800737212838,-160.34958868878005,122.48,0.01828781618754919,54.6812145170633,-1.6378478214888679,-0.1242341768869445
 0.3198913940886985,0.25582626003002745,1.5737957023972118,5.050817394744648,-160.3664029026993,122.92,0.017706703611059575,56.47578577953955,-1.6380926586440923,-0.023852791956996397
 0.3299651557608339,0.2721925100406784,1.6246413746238315,5.047337219348923,-160.3828992352054,123.36,0.01716446688709546,58.25989275273193,-1.6375543757122561,0.05343415392931779
 0.3398636079976546,0.2887681801029585,1.6745719093962228,5.044276981673721,-160.39909762588397,123.80000000000001,0.016658043386821034,60.03105987772533,-1.6364569218531213,0.11087125874612455
 0.3496001588017076,0.3055506775854479,1.7236594169984092,5.041570530475012,-160.41501673675,124.24000000000001,0.016184664995385997,61.78688284775031,-1.63498462509049,0.1512133806171269
 0.3591865308382355,0.32253740983901674,1.7719667240998587,5.039164651380039,-160.4306740594682,124.68,0.0157418275494157,63.52502572276734,-1.6332897011014826,0.17680557175844164
 0.3686330338963425,0.339725784199055,1.8195489118364467,5.037016072921599,-160.44608601215666,125.12,0.015327261096811852,65.24322862928231,-1.6314981950102083,0.189647542614906
 0.37794878382529856,0.3571132079875557,1.8664545443041027,5.035089265530802,-160.46126802689557,125.56,0.014938904311529807,66.93931356319102,-1.629714714830427,0.19144783762795373
 0.3871418802015897,0.3746970885150551,1.9127266600672255,5.0333547989835,-160.47623462903894,126.0,0.014574882754167719,68.61118657809085,-1.6280262417341347,0.18366750735333934
 0.3962195518055355,0.39247483308244857,1.9584035800178095,5.031788099795282,-160.49099950913444,126.44000000000001,0.014233489669983432,70.25683955136239,-1.6265052030604141,0.16755823961060015
 0.40518827672216357,0.41044384898269154,2.0035195713192477,5.030368499516901,-160.50557558832116,126.88000000000001,0.013913168448388889,71.87435440816485,-1.625211980769489,0.14419243570820756
 0.4140538822435564,0.4286015435024022,2.048105397414302,5.0290784975113185,-160.5199750778434,127.32000000000001,0.013612497613651735,73.46190452199731,-1.6241969584020737,0.11448990877902043
 0.4228216285496124,0.4469453239233661,2.092188776982922,5.027903183988231,-160.5342095333356,127.76,0.013330176833363945,75.01775951667135,-1.6235022085850956,0.07923927001609571
 0.43149627925346673,0.46547259752396447,2.135794769507703,5.026829784097928,-160.54828990434967,128.20000000000002,0.01306501649389983,76.54027841961843,-1.6231628793783806,0.03911733374628358
