# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-36.10564677159572,-180.0,0.14771522632669756,6.769782810259034,0.0,0.0
 0.10093530331970035,0.02546983864059979,0.25233825829925094,2.5000000000000004,-36.10564677159572,-180.0,0.14771522632669756,6.769782810259034,0.0,0.0
 0.14228412831431975,0.050611932925414535,0.6080485790850505,8.602670591778296,-36.31982290690635,-180.0,0.1522407468372204,6.568543709715409,-5.1797393357247445,-125.26932352730142
 0.1736992204352967,0.07542854794957453,0.7899583718740417,5.790522341569824,-36.53771176057158,-180.0,0.15693596682276095,6.372025611753944,-6.935801837733342,-55.898690197887795
 0.19992193814282339,0.0999219533769573,0.9340528964453009,5.495026342364958,-36.75940404450384,-180.0,0.16180828584881912,6.180153227346596,-8.454207012594134,-57.9041879562684
 0.2227953532585504,0.12409442358400574,1.0567932285034354,5.366069362057886,-36.98499319890992,-180.0,0.16686546271523883,5.992851868373334,-9.862504276896301,-61.5691735220539
 0.2432679492319539,0.14794823780880134,1.1651582562262608,5.29317473287732,-37.21457548337966,-180.0,0.17211563419534875,5.810047440925758,-11.214126668058872,-66.02105531308776
 0.26190508227645937,0.17148568030559747,1.262932578771034,5.246210471926565,-37.44825007087101,-180.0,0.17756733439921066,5.631666451396847,-12.538118761793656,-71.04054526911901
 0.2790763626715978,0.19470904050502305,1.3524536123701427,5.213416328840228,-37.68611914467747,-180.0,0.18322951538767487,5.457636003043569,-13.852727829999404,-76.55859306670827
 0.29503939613562336,0.21762061318018333,1.4352893970180554,5.1892257718178785,-37.928287998379474,-180.0,0.18911156861218767,5.28788379969872,-15.17060364796934,-82.55798128469198
 0.30998238570530867,0.24022269861888706,1.5125544546023337,5.170655926912053,-38.17486513883533,-180.0,0.19522334770229763,5.122338141260298,-16.50119203429543,-89.04432276560225
 0.32404789942366014,0.2625176028022166,1.5850757128224235,5.155962282804528,-38.425962392284035,-180.0,0.20157519202988838,4.960927929324388,-17.851978852439263,-96.03537028167328
 0.3373470839297299,0.28450763758973074,1.6534874583834733,5.144055677235443,-38.68169501344519,-180.0,0.20817795177879145,4.803582663079487,-19.229195673196763,-103.55648649952467
 0.3499686391158441,0.30619512091149004,1.7182893076139412,5.1342206467362015,-38.94218179782674,-180.0,0.2150430139303287,4.650232442910179,-20.63824786569305,-111.63855576581219
 0.36198473833421424,0.3275823769672242,1.779883443625151,5.125967661539025,-39.20754519701433,-180.0,0.22218232967532411,4.500807969118443,-22.083988685938028,-120.3169842368426
 0.373455077048299,0.3486717364328777,1.8385995384562843,5.118950389759126,-39.4779114370708,-180.0,0.22960844302247396,4.3552405427100105,-23.57090289970915,-129.6312385217796
 0.3844297265690082,0.3694655366748063,1.8947120090432634,5.1129168618182,-39.75341063999134,-180.0,0.23733452073611797,4.213462065688526,-25.103234722955158,-139.62467050583157
 0.3949511979837184,0.3899661219719362,1.9484523113818224,5.107679355895404,-40.034176948041754,-180.0,0.24537438356881047,4.075405042106074,-26.685080155031894,-150.34450693513617
 0.4050559683530902,0.41017584374614946,2.0000179158420286,5.103095129851226,-40.32034865106457,-180.0,0.2537425389635754,3.9410025771971546,-28.320455840364392,-161.84194450270996
 0.4147756313002037,0.4300970608012067,2.0495789991332383,5.099053697734271,-40.6120683165058,-180.0,0.2624542149029956,3.8101883803603807,-30.01335200907025,-174.17231213852045
 0.42413777929843355,0.4497321395705173,2.0972835264965948,5.0954681951595004,-40.90948292209786,-180.0,0.27152539547707344,3.682896762724488,-31.767774409065275,-187.39528581760723
 0.43316669048949635,0.4690834543740583,2.1432611744698256,5.092269377811733,-41.21274399101546,-180.0,0.2809728575259823,3.559062639733902,-33.58777847076272,-201.57514269261586
 0.44188387057450546,0.48815338768476624,2.18762640266001,5.089401361167152,-41.52200772928214,-180.0,0.29081420885267856,3.4386215307195758,-35.477497912257306,-216.78104881007687
 0.4503084855539467,0.5069443304047231,2.230480890321131,5.086818538971767,-41.83743516519852,-180.0,0.30106792760881596,3.3215095607902865,-37.441169321817746,-233.08737720981006
 0.45845771109294914,0.5254586821514656,2.271915491617247,5.084483316581253,-42.15919229045073,-180.0,0.311753403235919,3.2076634597096962,-39.483153793237136,-250.57405291415662
 0.46634701738286555,0.5436988515547374,2.312011821189546,5.082364418218601,-42.48745020264224,-180.0,0.3228909783944085,3.0970205639456077,-41.60795640689865,-269.32692629481204
 0.4739904035163729,0.5616672565640356,2.350843552248089,5.080435605406711,-42.822385248694154,-180.0,0.3345019921511762,2.989518817418749,-43.82024409098145,-289.438168560462
 0.48140059192620643,0.5793663247672555,2.3884774886064544,5.078674694482017,-43.16417916879323,-180.0,0.34660882432341783,2.885096771416611,-46.124862310585826,-311.0066967455346
 0.48858919092455805,0.5967984937207863,2.4249744571269214,5.077062794688643,-43.513019240222256,-180.0,0.3592349406177553,2.783693585819794,-48.526850852163584,-334.1386189615736
 0.4955668315338985,0.6139662112913692,2.460390056146153,5.075583711179273,-43.86909842049245,-180.0,0.37240493846384587,2.6852490305981345,-51.03145894237342,-358.94770602789345
 0.5023432834268018,0.630871936010051,2.4947752874017364,5.074223472551154,-44.23261548900039,-180.0,0.3861445936027395,2.5897034856035996,-53.64415984250421,-385.55588402641445
